sample_id,subject,video,timestamp,relative_time_bin,target_valence,target_arousal
predict2_V02_T024,predict2,2,24,1,120,120
predict2_V02_T025,predict2,2,25,1,120,120
predict2_V02_T026,predict2,2,26,1,120,120
predict2_V02_T027,predict2,2,27,1,120,120
predict2_V02_T028,predict2,2,28,2,120,120
predict2_V02_T029,predict2,2,29,2,120,120
predict2_V02_T030,predict2,2,30,2,120,120
predict2_V02_T031,predict2,2,31,2,120,120
predict2_V02_T032,predict2,2,32,2,120,120
predict2_V02_T033,predict2,2,33,2,120,120
predict2_V02_T034,predict2,2,34,2,120,120
predict2_V02_T035,predict2,2,35,2,120,120
predict2_V02_T036,predict2,2,36,2,120,120
predict2_V02_T037,predict2,2,37,2,120,120
predict2_V02_T038,predict2,2,38,2,79,112
predict2_V02_T039,predict2,2,39,2,27,112
predict2_V02_T040,predict2,2,40,2,1,87
predict2_V02_T041,predict2,2,41,2,16,87
predict2_V02_T042,predict2,2,42,3,16,87
predict2_V02_T043,predict2,2,43,3,16,87
predict2_V02_T044,predict2,2,44,3,16,87
predict2_V02_T045,predict2,2,45,3,16,87
predict2_V02_T046,predict2,2,46,3,16,87
predict2_V02_T047,predict2,2,47,3,16,87
predict2_V02_T048,predict2,2,48,3,16,87
predict2_V02_T049,predict2,2,49,3,16,87
predict2_V02_T050,predict2,2,50,3,16,87
predict2_V02_T051,predict2,2,51,3,16,87
predict2_V02_T052,predict2,2,52,3,16,87
predict2_V02_T053,predict2,2,53,3,16,87
predict2_V02_T054,predict2,2,54,3,16,87
predict2_V02_T055,predict2,2,55,4,16,87
predict2_V02_T056,predict2,2,56,4,16,87
predict2_V02_T057,predict2,2,57,4,16,87
predict2_V02_T058,predict2,2,58,4,16,87
predict2_V02_T059,predict2,2,59,4,16,87
predict2_V02_T060,predict2,2,60,4,16,87
predict2_V02_T061,predict2,2,61,4,16,87
predict2_V02_T062,predict2,2,62,4,16,87
predict2_V02_T063,predict2,2,63,4,16,87
predict2_V02_T064,predict2,2,64,4,16,87
predict2_V02_T065,predict2,2,65,4,16,87
predict2_V02_T066,predict2,2,66,4,16,87
predict2_V02_T067,predict2,2,67,4,16,87
predict2_V02_T068,predict2,2,68,4,16,87
predict2_V02_T069,predict2,2,69,5,16,87
predict2_V02_T070,predict2,2,70,5,16,85
predict2_V02_T071,predict2,2,71,5,16,74
predict2_V02_T072,predict2,2,72,5,16,74
predict2_V02_T073,predict2,2,73,5,16,74
predict2_V02_T074,predict2,2,74,5,16,74
predict2_V02_T075,predict2,2,75,5,16,74
predict2_V02_T076,predict2,2,76,5,16,74
predict2_V02_T077,predict2,2,77,5,16,74
predict2_V02_T078,predict2,2,78,5,16,74
predict2_V02_T079,predict2,2,79,5,16,74
predict2_V02_T080,predict2,2,80,5,16,74
predict2_V02_T081,predict2,2,81,5,16,74
predict2_V02_T082,predict2,2,82,5,16,74
predict2_V02_T083,predict2,2,83,6,16,74
predict2_V02_T084,predict2,2,84,6,16,74
predict2_V02_T085,predict2,2,85,6,16,74
predict2_V02_T086,predict2,2,86,6,16,74
predict2_V02_T087,predict2,2,87,6,16,74
predict2_V02_T088,predict2,2,88,6,16,74
predict2_V02_T089,predict2,2,89,6,16,74
predict2_V02_T090,predict2,2,90,6,16,74
predict2_V02_T091,predict2,2,91,6,16,74
predict2_V02_T092,predict2,2,92,6,16,74
predict2_V02_T093,predict2,2,93,6,16,74
predict2_V02_T094,predict2,2,94,6,16,74
predict2_V02_T095,predict2,2,95,6,16,74
predict2_V02_T096,predict2,2,96,7,16,74
predict2_V02_T097,predict2,2,97,7,16,74
predict2_V02_T098,predict2,2,98,7,16,74
predict2_V02_T099,predict2,2,99,7,16,74
predict2_V02_T100,predict2,2,100,7,16,74
predict2_V02_T101,predict2,2,101,7,16,74
predict2_V02_T102,predict2,2,102,7,16,74
predict2_V02_T103,predict2,2,103,7,16,74
predict2_V02_T104,predict2,2,104,7,16,74
predict2_V02_T105,predict2,2,105,7,16,74
predict2_V02_T106,predict2,2,106,7,16,74
predict2_V02_T107,predict2,2,107,7,16,74
predict2_V02_T108,predict2,2,108,7,16,74
predict2_V02_T109,predict2,2,109,7,16,74
predict2_V02_T110,predict2,2,110,8,16,74
predict2_V02_T111,predict2,2,111,8,16,74
predict2_V02_T112,predict2,2,112,8,16,74
predict2_V02_T113,predict2,2,113,8,16,74
predict2_V02_T114,predict2,2,114,8,16,74
predict2_V02_T115,predict2,2,115,8,16,74
predict2_V02_T116,predict2,2,116,8,16,74
predict2_V02_T117,predict2,2,117,8,16,74
predict2_V02_T118,predict2,2,118,8,16,74
predict2_V02_T119,predict2,2,119,8,16,74
predict2_V02_T120,predict2,2,120,8,16,60
predict2_V02_T121,predict2,2,121,8,16,60
predict2_V02_T122,predict2,2,122,8,16,60
predict2_V02_T123,predict2,2,123,8,16,60
predict2_V02_T124,predict2,2,124,9,16,60
predict2_V02_T125,predict2,2,125,9,16,60
predict2_V02_T126,predict2,2,126,9,16,60
predict2_V02_T127,predict2,2,127,9,16,60
predict2_V02_T128,predict2,2,128,9,16,60
predict2_V02_T129,predict2,2,129,9,16,60
predict2_V02_T130,predict2,2,130,9,16,60
predict2_V02_T131,predict2,2,131,9,16,60
predict2_V02_T132,predict2,2,132,9,16,60
predict2_V02_T133,predict2,2,133,9,16,60
predict2_V02_T134,predict2,2,134,9,16,60
predict2_V02_T135,predict2,2,135,9,16,60
predict2_V02_T136,predict2,2,136,9,16,60
predict2_V03_T000,predict2,3,0,0,194,128
predict2_V03_T001,predict2,3,1,0,210,128
predict2_V03_T002,predict2,3,2,0,210,128
predict2_V03_T003,predict2,3,3,0,210,128
predict2_V03_T004,predict2,3,4,0,210,128
predict2_V03_T005,predict2,3,5,0,210,128
predict2_V03_T006,predict2,3,6,0,210,128
predict2_V03_T007,predict2,3,7,0,210,128
predict2_V03_T008,predict2,3,8,0,210,128
predict2_V03_T009,predict2,3,9,1,210,128
predict2_V03_T010,predict2,3,10,1,210,128
predict2_V03_T011,predict2,3,11,1,155,128
predict2_V03_T012,predict2,3,12,1,68,128
predict2_V03_T013,predict2,3,13,1,49,128
predict2_V03_T014,predict2,3,14,1,49,182
predict2_V03_T015,predict2,3,15,1,49,190
predict2_V03_T016,predict2,3,16,1,35,190
predict2_V03_T017,predict2,3,17,1,35,190
predict2_V03_T018,predict2,3,18,2,35,190
predict2_V03_T019,predict2,3,19,2,35,190
predict2_V03_T020,predict2,3,20,2,35,190
predict2_V03_T021,predict2,3,21,2,35,190
predict2_V03_T022,predict2,3,22,2,23,190
predict2_V03_T023,predict2,3,23,2,23,190
predict2_V03_T024,predict2,3,24,2,23,190
predict2_V03_T025,predict2,3,25,2,23,190
predict2_V03_T026,predict2,3,26,2,23,190
predict2_V03_T027,predict2,3,27,3,23,190
predict2_V03_T028,predict2,3,28,3,23,190
predict2_V03_T029,predict2,3,29,3,23,190
predict2_V03_T030,predict2,3,30,3,23,190
predict2_V03_T031,predict2,3,31,3,23,190
predict2_V03_T032,predict2,3,32,3,23,190
predict2_V03_T033,predict2,3,33,3,23,190
predict2_V03_T034,predict2,3,34,3,23,190
predict2_V03_T035,predict2,3,35,3,23,190
predict2_V03_T036,predict2,3,36,4,23,190
predict2_V03_T037,predict2,3,37,4,23,190
predict2_V03_T038,predict2,3,38,4,23,190
predict2_V03_T039,predict2,3,39,4,23,190
predict2_V03_T040,predict2,3,40,4,23,190
predict2_V03_T041,predict2,3,41,4,23,190
predict2_V03_T042,predict2,3,42,4,23,190
predict2_V03_T043,predict2,3,43,4,23,190
predict2_V03_T044,predict2,3,44,4,23,190
predict2_V03_T045,predict2,3,45,5,23,190
predict2_V03_T046,predict2,3,46,5,23,220
predict2_V03_T047,predict2,3,47,5,23,220
predict2_V03_T048,predict2,3,48,5,23,220
predict2_V03_T049,predict2,3,49,5,23,220
predict2_V03_T050,predict2,3,50,5,23,220
predict2_V03_T051,predict2,3,51,5,23,220
predict2_V03_T052,predict2,3,52,5,23,220
predict2_V03_T053,predict2,3,53,5,23,220
predict2_V03_T054,predict2,3,54,6,12,235
predict2_V03_T055,predict2,3,55,6,12,253
predict2_V03_T056,predict2,3,56,6,12,253
predict2_V03_T057,predict2,3,57,6,12,253
predict2_V03_T058,predict2,3,58,6,12,253
predict2_V03_T059,predict2,3,59,6,12,253
predict2_V03_T060,predict2,3,60,6,12,253
predict2_V03_T061,predict2,3,61,6,12,253
predict2_V03_T062,predict2,3,62,6,12,253
predict2_V03_T063,predict2,3,63,7,12,253
predict2_V03_T064,predict2,3,64,7,12,253
predict2_V03_T065,predict2,3,65,7,12,253
predict2_V03_T066,predict2,3,66,7,12,253
predict2_V03_T067,predict2,3,67,7,12,253
predict2_V03_T068,predict2,3,68,7,12,253
predict2_V03_T069,predict2,3,69,7,12,253
predict2_V03_T070,predict2,3,70,7,12,253
predict2_V03_T071,predict2,3,71,7,12,253
predict2_V03_T072,predict2,3,72,8,12,253
predict2_V03_T073,predict2,3,73,8,12,253
predict2_V03_T074,predict2,3,74,8,12,253
predict2_V03_T075,predict2,3,75,8,12,253
predict2_V03_T076,predict2,3,76,8,12,253
predict2_V03_T077,predict2,3,77,8,12,253
predict2_V03_T078,predict2,3,78,8,12,253
predict2_V03_T079,predict2,3,79,8,12,253
predict2_V03_T080,predict2,3,80,8,12,253
predict2_V03_T081,predict2,3,81,9,12,253
predict2_V03_T082,predict2,3,82,9,12,253
predict2_V03_T083,predict2,3,83,9,12,253
predict2_V03_T084,predict2,3,84,9,12,253
predict2_V03_T085,predict2,3,85,9,12,253
predict2_V03_T086,predict2,3,86,9,12,253
predict2_V03_T087,predict2,3,87,9,12,253
predict2_V03_T088,predict2,3,88,9,12,253
predict2_V03_T089,predict2,3,89,9,5,253
predict2_V04_T000,predict2,4,0,0,128,128
predict2_V04_T001,predict2,4,1,0,128,128
predict2_V04_T002,predict2,4,2,0,128,128
predict2_V04_T003,predict2,4,3,0,128,128
predict2_V04_T004,predict2,4,4,0,149,128
predict2_V04_T005,predict2,4,5,0,167,128
predict2_V04_T006,predict2,4,6,0,167,148
predict2_V04_T007,predict2,4,7,0,167,148
predict2_V04_T008,predict2,4,8,1,167,148
predict2_V04_T009,predict2,4,9,1,167,148
predict2_V04_T010,predict2,4,10,1,167,148
predict2_V04_T011,predict2,4,11,1,167,148
predict2_V04_T012,predict2,4,12,1,177,162
predict2_V04_T013,predict2,4,13,1,190,162
predict2_V04_T014,predict2,4,14,1,199,184
predict2_V04_T015,predict2,4,15,1,199,210
predict2_V04_T016,predict2,4,16,2,202,202
predict2_V04_T017,predict2,4,17,2,202,189
predict2_V04_T018,predict2,4,18,2,202,189
predict2_V04_T019,predict2,4,19,2,202,189
predict2_V04_T020,predict2,4,20,2,202,189
predict2_V04_T021,predict2,4,21,2,202,189
predict2_V04_T022,predict2,4,22,2,202,189
predict2_V04_T023,predict2,4,23,2,202,189
predict2_V04_T024,predict2,4,24,3,202,189
predict2_V04_T025,predict2,4,25,3,202,189
predict2_V04_T026,predict2,4,26,3,202,189
predict2_V04_T027,predict2,4,27,3,202,189
predict2_V04_T028,predict2,4,28,3,202,189
predict2_V04_T029,predict2,4,29,3,202,189
predict2_V04_T030,predict2,4,30,3,202,189
predict2_V04_T031,predict2,4,31,3,202,189
predict2_V04_T032,predict2,4,32,4,202,189
predict2_V04_T033,predict2,4,33,4,202,189
predict2_V04_T034,predict2,4,34,4,209,189
predict2_V04_T035,predict2,4,35,4,209,189
predict2_V04_T036,predict2,4,36,4,209,189
predict2_V04_T037,predict2,4,37,4,209,189
predict2_V04_T038,predict2,4,38,4,209,189
predict2_V04_T039,predict2,4,39,4,209,189
predict2_V04_T040,predict2,4,40,5,209,189
predict2_V04_T041,predict2,4,41,5,209,189
predict2_V04_T042,predict2,4,42,5,209,189
predict2_V04_T043,predict2,4,43,5,209,189
predict2_V04_T044,predict2,4,44,5,209,189
predict2_V04_T045,predict2,4,45,5,209,189
predict2_V04_T046,predict2,4,46,5,209,189
predict2_V04_T047,predict2,4,47,5,209,189
predict2_V04_T048,predict2,4,48,6,209,189
predict2_V04_T049,predict2,4,49,6,209,189
predict2_V04_T050,predict2,4,50,6,209,189
predict2_V04_T051,predict2,4,51,6,209,189
predict2_V04_T052,predict2,4,52,6,209,189
predict2_V04_T053,predict2,4,53,6,209,189
predict2_V04_T054,predict2,4,54,6,209,189
predict2_V04_T055,predict2,4,55,6,209,189
predict2_V04_T056,predict2,4,56,7,209,189
predict2_V04_T057,predict2,4,57,7,209,189
predict2_V04_T058,predict2,4,58,7,209,189
predict2_V04_T059,predict2,4,59,7,209,189
predict2_V04_T060,predict2,4,60,7,209,189
predict2_V04_T061,predict2,4,61,7,209,189
predict2_V04_T062,predict2,4,62,7,209,189
predict2_V04_T063,predict2,4,63,7,209,189
predict2_V04_T064,predict2,4,64,8,209,189
predict2_V04_T065,predict2,4,65,8,209,189
predict2_V04_T066,predict2,4,66,8,209,189
predict2_V04_T067,predict2,4,67,8,209,189
predict2_V04_T068,predict2,4,68,8,209,189
predict2_V04_T069,predict2,4,69,8,209,189
predict2_V04_T070,predict2,4,70,8,209,189
predict2_V04_T071,predict2,4,71,8,209,189
predict2_V04_T072,predict2,4,72,9,209,189
predict2_V04_T073,predict2,4,73,9,209,189
predict2_V04_T074,predict2,4,74,9,209,189
predict2_V04_T075,predict2,4,75,9,209,189
predict2_V04_T076,predict2,4,76,9,209,189
predict2_V04_T077,predict2,4,77,9,209,189
predict2_V04_T078,predict2,4,78,9,209,189
predict2_V05_T000,predict2,5,0,0,128,128
predict2_V05_T001,predict2,5,1,0,128,128
predict2_V05_T002,predict2,5,2,0,128,128
predict2_V05_T003,predict2,5,3,0,128,128
predict2_V05_T004,predict2,5,4,0,128,128
predict2_V05_T005,predict2,5,5,0,164,128
predict2_V05_T006,predict2,5,6,0,195,128
predict2_V05_T007,predict2,5,7,0,195,128
predict2_V05_T008,predict2,5,8,0,195,128
predict2_V05_T009,predict2,5,9,0,195,128
predict2_V05_T010,predict2,5,10,0,195,128
predict2_V05_T011,predict2,5,11,0,195,128
predict2_V05_T012,predict2,5,12,0,195,128
predict2_V05_T013,predict2,5,13,0,195,128
predict2_V05_T014,predict2,5,14,1,195,128
predict2_V05_T015,predict2,5,15,1,195,128
predict2_V05_T016,predict2,5,16,1,195,128
predict2_V05_T017,predict2,5,17,1,195,128
predict2_V05_T018,predict2,5,18,1,195,128
predict2_V05_T019,predict2,5,19,1,195,128
predict2_V05_T020,predict2,5,20,1,195,128
predict2_V05_T021,predict2,5,21,1,195,128
predict2_V05_T022,predict2,5,22,1,195,128
predict2_V05_T023,predict2,5,23,1,195,128
predict2_V05_T024,predict2,5,24,1,195,133
predict2_V05_T025,predict2,5,25,1,195,163
predict2_V05_T026,predict2,5,26,1,195,163
predict2_V05_T027,predict2,5,27,2,195,163
predict2_V05_T028,predict2,5,28,2,195,163
predict2_V05_T029,predict2,5,29,2,195,163
predict2_V05_T030,predict2,5,30,2,195,163
predict2_V05_T031,predict2,5,31,2,195,163
predict2_V05_T032,predict2,5,32,2,195,163
predict2_V05_T033,predict2,5,33,2,195,163
predict2_V05_T034,predict2,5,34,2,195,163
predict2_V05_T035,predict2,5,35,2,195,163
predict2_V05_T036,predict2,5,36,2,195,163
predict2_V05_T037,predict2,5,37,2,195,163
predict2_V05_T038,predict2,5,38,2,195,163
predict2_V05_T039,predict2,5,39,2,195,163
predict2_V05_T040,predict2,5,40,2,195,163
predict2_V05_T041,predict2,5,41,3,195,163
predict2_V05_T042,predict2,5,42,3,195,163
predict2_V05_T043,predict2,5,43,3,196,163
predict2_V05_T044,predict2,5,44,3,213,163
predict2_V05_T045,predict2,5,45,3,213,163
predict2_V05_T046,predict2,5,46,3,213,163
predict2_V05_T047,predict2,5,47,3,213,163
predict2_V05_T048,predict2,5,48,3,213,163
predict2_V05_T049,predict2,5,49,3,213,163
predict2_V05_T050,predict2,5,50,3,213,163
predict2_V05_T051,predict2,5,51,3,213,163
predict2_V05_T052,predict2,5,52,3,213,163
predict2_V05_T053,predict2,5,53,3,213,163
predict2_V05_T054,predict2,5,54,4,213,163
predict2_V05_T055,predict2,5,55,4,213,163
predict2_V05_T056,predict2,5,56,4,213,163
predict2_V05_T057,predict2,5,57,4,213,163
predict2_V05_T058,predict2,5,58,4,213,163
predict2_V05_T059,predict2,5,59,4,213,163
predict2_V05_T060,predict2,5,60,4,213,163
predict2_V05_T061,predict2,5,61,4,213,163
predict2_V05_T062,predict2,5,62,4,213,163
predict2_V05_T063,predict2,5,63,4,213,163
predict2_V05_T064,predict2,5,64,4,213,163
predict2_V05_T065,predict2,5,65,4,213,163
predict2_V05_T066,predict2,5,66,4,213,163
predict2_V05_T067,predict2,5,67,4,213,163
predict2_V05_T068,predict2,5,68,5,213,163
predict2_V05_T069,predict2,5,69,5,213,163
predict2_V05_T070,predict2,5,70,5,213,163
predict2_V05_T071,predict2,5,71,5,213,163
predict2_V05_T072,predict2,5,72,5,213,163
predict2_V05_T073,predict2,5,73,5,213,163
predict2_V05_T074,predict2,5,74,5,213,163
predict2_V05_T075,predict2,5,75,5,213,163
predict2_V05_T076,predict2,5,76,5,213,163
predict2_V05_T077,predict2,5,77,5,213,163
predict2_V05_T078,predict2,5,78,5,213,163
predict2_V05_T079,predict2,5,79,5,213,163
predict2_V05_T080,predict2,5,80,5,213,163
predict2_V05_T081,predict2,5,81,6,213,163
predict2_V05_T082,predict2,5,82,6,213,163
predict2_V05_T083,predict2,5,83,6,213,163
predict2_V05_T084,predict2,5,84,6,213,163
predict2_V05_T085,predict2,5,85,6,213,163
predict2_V05_T086,predict2,5,86,6,213,163
predict2_V05_T087,predict2,5,87,6,213,163
predict2_V05_T088,predict2,5,88,6,213,163
predict2_V05_T089,predict2,5,89,6,213,163
predict2_V05_T090,predict2,5,90,6,213,163
predict2_V05_T091,predict2,5,91,6,213,163
predict2_V05_T092,predict2,5,92,6,213,163
predict2_V05_T093,predict2,5,93,6,213,163
predict2_V05_T094,predict2,5,94,6,213,163
predict2_V05_T095,predict2,5,95,7,213,163
predict2_V05_T096,predict2,5,96,7,213,163
predict2_V05_T097,predict2,5,97,7,213,163
predict2_V05_T098,predict2,5,98,7,213,163
predict2_V05_T099,predict2,5,99,7,213,163
predict2_V05_T100,predict2,5,100,7,213,163
predict2_V05_T101,predict2,5,101,7,213,163
predict2_V05_T102,predict2,5,102,7,213,163
predict2_V05_T103,predict2,5,103,7,213,163
predict2_V05_T104,predict2,5,104,7,213,163
predict2_V05_T105,predict2,5,105,7,213,163
predict2_V05_T106,predict2,5,106,7,213,163
predict2_V05_T107,predict2,5,107,7,213,163
predict2_V05_T108,predict2,5,108,8,213,163
predict2_V05_T109,predict2,5,109,8,213,163
predict2_V05_T110,predict2,5,110,8,213,163
predict2_V05_T111,predict2,5,111,8,213,163
predict2_V05_T112,predict2,5,112,8,213,163
predict2_V05_T113,predict2,5,113,8,213,163
predict2_V05_T114,predict2,5,114,8,213,163
predict2_V05_T115,predict2,5,115,8,213,163
predict2_V05_T116,predict2,5,116,8,213,163
predict2_V05_T117,predict2,5,117,8,213,163
predict2_V05_T118,predict2,5,118,8,213,163
predict2_V05_T119,predict2,5,119,8,213,163
predict2_V05_T120,predict2,5,120,8,213,163
predict2_V05_T121,predict2,5,121,8,213,163
predict2_V05_T122,predict2,5,122,9,213,163
predict2_V05_T123,predict2,5,123,9,213,163
predict2_V05_T124,predict2,5,124,9,213,163
predict2_V05_T125,predict2,5,125,9,213,163
predict2_V05_T126,predict2,5,126,9,213,163
predict2_V05_T127,predict2,5,127,9,213,163
predict2_V05_T128,predict2,5,128,9,213,163
predict2_V05_T129,predict2,5,129,9,213,163
predict2_V05_T130,predict2,5,130,9,213,163
predict2_V05_T131,predict2,5,131,9,213,163
predict2_V05_T132,predict2,5,132,9,213,163
predict2_V05_T133,predict2,5,133,9,213,163
predict2_V05_T134,predict2,5,134,9,213,163
predict2_V06_T000,predict2,6,0,0,128,128
predict2_V06_T001,predict2,6,1,0,128,128
predict2_V06_T002,predict2,6,2,0,128,128
predict2_V06_T003,predict2,6,3,0,128,128
predict2_V06_T004,predict2,6,4,0,128,128
predict2_V06_T005,predict2,6,5,0,128,128
predict2_V06_T006,predict2,6,6,0,128,128
predict2_V06_T007,predict2,6,7,0,128,128
predict2_V06_T008,predict2,6,8,0,128,128
predict2_V06_T009,predict2,6,9,0,128,128
predict2_V06_T010,predict2,6,10,1,128,128
predict2_V06_T011,predict2,6,11,1,128,128
predict2_V06_T012,predict2,6,12,1,143,128
predict2_V06_T013,predict2,6,13,1,143,128
predict2_V06_T014,predict2,6,14,1,162,128
predict2_V06_T015,predict2,6,15,1,162,128
predict2_V06_T016,predict2,6,16,1,162,128
predict2_V06_T017,predict2,6,17,1,162,128
predict2_V06_T018,predict2,6,18,1,162,128
predict2_V06_T019,predict2,6,19,2,162,128
predict2_V06_T020,predict2,6,20,2,162,128
predict2_V06_T021,predict2,6,21,2,162,128
predict2_V06_T022,predict2,6,22,2,162,128
predict2_V06_T023,predict2,6,23,2,162,128
predict2_V06_T024,predict2,6,24,2,162,128
predict2_V06_T025,predict2,6,25,2,162,128
predict2_V06_T026,predict2,6,26,2,142,128
predict2_V06_T027,predict2,6,27,2,119,128
predict2_V06_T028,predict2,6,28,3,103,128
predict2_V06_T029,predict2,6,29,3,103,128
predict2_V06_T030,predict2,6,30,3,103,128
predict2_V06_T031,predict2,6,31,3,103,128
predict2_V06_T032,predict2,6,32,3,103,128
predict2_V06_T033,predict2,6,33,3,103,128
predict2_V06_T034,predict2,6,34,3,103,128
predict2_V06_T035,predict2,6,35,3,103,128
predict2_V06_T036,predict2,6,36,3,103,128
predict2_V06_T037,predict2,6,37,3,103,128
predict2_V06_T038,predict2,6,38,4,103,128
predict2_V06_T039,predict2,6,39,4,103,128
predict2_V06_T040,predict2,6,40,4,103,128
predict2_V06_T041,predict2,6,41,4,103,128
predict2_V06_T042,predict2,6,42,4,103,128
predict2_V06_T043,predict2,6,43,4,103,128
predict2_V06_T044,predict2,6,44,4,103,128
predict2_V06_T045,predict2,6,45,4,103,128
predict2_V06_T046,predict2,6,46,4,103,128
predict2_V06_T047,predict2,6,47,5,103,128
predict2_V06_T048,predict2,6,48,5,103,128
predict2_V06_T049,predict2,6,49,5,103,128
predict2_V06_T050,predict2,6,50,5,103,128
predict2_V06_T051,predict2,6,51,5,103,128
predict2_V06_T052,predict2,6,52,5,103,128
predict2_V06_T053,predict2,6,53,5,103,128
predict2_V06_T054,predict2,6,54,5,103,128
predict2_V06_T055,predict2,6,55,5,103,128
predict2_V06_T056,predict2,6,56,6,103,128
predict2_V06_T057,predict2,6,57,6,103,128
predict2_V06_T058,predict2,6,58,6,103,128
predict2_V06_T059,predict2,6,59,6,103,128
predict2_V06_T060,predict2,6,60,6,103,128
predict2_V06_T061,predict2,6,61,6,103,128
predict2_V06_T062,predict2,6,62,6,103,128
predict2_V06_T063,predict2,6,63,6,103,136
predict2_V06_T064,predict2,6,64,6,103,151
predict2_V06_T065,predict2,6,65,6,103,151
predict2_V06_T066,predict2,6,66,7,103,151
predict2_V06_T067,predict2,6,67,7,103,151
predict2_V06_T068,predict2,6,68,7,103,151
predict2_V06_T069,predict2,6,69,7,103,151
predict2_V06_T070,predict2,6,70,7,103,151
predict2_V06_T071,predict2,6,71,7,103,151
predict2_V06_T072,predict2,6,72,7,103,151
predict2_V06_T073,predict2,6,73,7,103,151
predict2_V06_T074,predict2,6,74,7,103,151
predict2_V06_T075,predict2,6,75,8,103,151
predict2_V06_T076,predict2,6,76,8,103,151
predict2_V06_T077,predict2,6,77,8,103,151
